tag #,data collection date,broodstock,set date,distribution date,total # of live oysters,clump (if any noted),shell_height_mm,Organization,Location,Notes,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,3,28,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,3,14,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,3,27,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,4,47,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,4,44,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,4,37,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,5,54,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,5,41,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,5,44,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,55,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,30,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,44,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,31,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,55,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,28,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,40,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,24,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,44,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,51,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,54,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,24,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,21,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,20,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,6,29,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,7,41,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,7,26,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,7,45,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,8,37,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,8,47,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,8,28,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,8,17,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,8,38,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,8,34,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,9,41,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,9,15,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,9,11,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,10,38,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,10,34,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
93,8/1/2019,IC,6/16/2017,6/1/2019,54,10,31,"Community Scientists - Sky Pape, Sally Fisher",Peter J. Sharpe Boathouse,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,63,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,25,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,43,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,39,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,61,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,34,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,40,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,59,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,84,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,37,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,32,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,59,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,41,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,47,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,34,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,56,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,72,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,35,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,41,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,53,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,44,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,40,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,56,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,37,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,42,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,39,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,45,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,52,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,46,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,29,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,41,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,61,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,58,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,22,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,48,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,32,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,35,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,44,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,41,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,40,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,70,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,38,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,35,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,39,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,48,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,50,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,41,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,44,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,35,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,41,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,36,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,58,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,26,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,10/5/2019,,,,54,,41,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,82,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,43,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,45,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,64,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,45,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,52,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,50,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,58,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,46,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,43,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,50,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,49,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,35,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,38,BOP,Pier 101,,,,,,,,,,,,,,,,
106,9/17/2019,EB,3/10/2017,6/8/2018,51,,38,BOP,Pier 101,,,,,,,,,,,,,,,,
,7/27/2019,,,,50,1,80,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,1,69,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,1,50,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,1,51,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,2,89,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,3,90,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,4,93,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,5,97,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,6,90,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,7,93,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,8,72,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,9,74,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,10,76,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,11,107,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,12,92,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,13,96,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,14,62,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,14,66,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,15,79,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,16,81,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,17,78,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,18,73,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,19,114,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,20,51,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,20,82,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,21,65,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,21,93,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,22,78,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,23,64,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,24,65,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,25,63,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,26,58,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,27,74,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,28,64,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,29,96,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,30,83,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,31,74,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,32,69,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,33,85,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,34,62,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,35,66,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,36,70,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,37,61,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,38,77,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,39,64,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,40,70,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,41,66,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,42,66,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,43,90,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
,7/27/2019,,,,50,44,61,LIC Community Boathouse,Anable Basin,untagged cage off dock ramp,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,46,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,62,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,42,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,58,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,34,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,48,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,4,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,26,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,44,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,52,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,4,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,3,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,43,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,45,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,5,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,45,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,64,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,42,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,65,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,52,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,44,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,66,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,21,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,36,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,66,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,45,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,32,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,36,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,55,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,24,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,42,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,80,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,58,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,59,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,33,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,64,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,45,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,43,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,63,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,35,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,40,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,44,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,48,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,38,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,40,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,24,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
272,11/11/2019,,,,48,,36,CUNY/Scott Erich (community scientist),Lower East Side Ecology Center,,,,,,,,,,,,,,,,
163,7/22/2018,GK,3/28/2017,7/13/18,46,1,40,Gowanus Dredgers,2nd Street Sponge Park,,,,,,,,,,,,,,,,
163,7/22/2018,GK,3/28/2017,7/13/18,46,1,44,Gowanus Dredgers,2nd Street Sponge Park,,,,,,,,,,,,,,,,
163,7/22/2018,GK,3/28/2017,7/13/18,46,2,35,Gowanus Dredgers,2nd Street Sponge Park,,,,,,,,,,,,,,,,
